State,District,Year,Education_Index,Healthcare_Index,Food_Security_Index,Employment_Index
Punjab,Kapurthala,2016,80.75,64.8,63.68,41.09
Punjab,Kapurthala,2017,81.32,66.75,65.62,42.4
Punjab,Kapurthala,2018,81.89,68.7,67.56,43.6
Punjab,Kapurthala,2019,82.46,70.65,69.5,44.8
Punjab,Kapurthala,2020,83.03,72.6,71.44,41.32
Punjab,Kapurthala,2021,83.6,72.6,73.6,44.06
Punjab,Kapurthala,2022,84.17,74.0,75.76,48.4
Punjab,Kapurthala,2023,84.74,75.41,77.92,49.36
Punjab,Kapurthala,2024,85.31,76.81,80.08,50.32
Punjab,Kapurthala,2025,85.88,78.22,82.24,51.28
Punjab,Kapurthala,2026,86.45,79.62,84.4,52.24
Punjab,Rupnagar,2010,79.72,58.43,58.09,33.26
Punjab,Rupnagar,2011,80.17,59.76,58.68,34.56
Punjab,Rupnagar,2012,80.62,61.09,59.27,35.87
Punjab,Rupnagar,2013,81.07,62.42,59.86,37.17
Punjab,Rupnagar,2014,81.52,63.74,61.65,38.48
Punjab,Rupnagar,2015,81.97,65.07,63.45,39.79
Punjab,Rupnagar,2016,82.54,66.4,65.24,41.09
Punjab,Rupnagar,2017,83.11,68.35,67.15,42.4
Punjab,Rupnagar,2018,83.68,70.3,69.06,43.6
Punjab,Rupnagar,2019,84.25,72.25,70.97,44.8
Punjab,Rupnagar,2020,84.82,74.2,72.88,41.32
Punjab,Rupnagar,2021,85.39,74.2,75.04,44.06
Punjab,Rupnagar,2022,85.96,75.6,77.2,48.4
Punjab,Rupnagar,2023,86.53,77.01,79.36,49.36
Punjab,Rupnagar,2024,87.1,78.41,81.52,50.32
Punjab,Rupnagar,2025,87.67,79.82,83.68,51.28
Punjab,Rupnagar,2026,88.24,81.22,85.84,52.24
Haryana,Gurugram,2010,84.25,63.71,67.72,46.78
Haryana,Gurugram,2011,84.7,65.16,68.17,48.1
Haryana,Gurugram,2012,85.15,66.61,68.63,49.42
Haryana,Gurugram,2013,85.6,68.06,69.08,50.73
Haryana,Gurugram,2014,86.05,69.5,70.74,52.05
Haryana,Gurugram,2015,86.5,70.95,72.4,53.37
Haryana,Gurugram,2016,87.07,72.4,74.05,54.68
Haryana,Gurugram,2017,87.64,74.45,75.8,56.0
Haryana,Gurugram,2018,88.21,76.5,77.55,57.32
Haryana,Gurugram,2019,88.78,78.55,79.29,58.64
Haryana,Gurugram,2020,89.35,80.6,81.04,55.23
Haryana,Gurugram,2021,89.92,80.6,83.2,58.1
Haryana,Gurugram,2022,90.49,82.08,85.36,62.6
Haryana,Gurugram,2023,91.06,83.55,87.52,63.66
Haryana,Gurugram,2024,91.63,85.03,89.68,64.71
Haryana,Gurugram,2025,92.2,86.5,91.84,65.77
Haryana,Gurugram,2026,92.77,87.98,94.0,66.82
Haryana,Faridabad,2010,81.25,60.54,62.62,42.18
Haryana,Faridabad,2011,81.7,61.92,63.15,43.5
Haryana,Faridabad,2012,82.15,63.3,63.67,44.82
Haryana,Faridabad,2013,82.6,64.67,64.2,46.13
Haryana,Faridabad,2014,83.05,66.05,65.93,47.45
Haryana,Faridabad,2015,83.5,67.42,67.66,48.77
Haryana,Faridabad,2016,84.07,68.8,69.39,50.08
Haryana,Faridabad,2017,84.64,70.7,71.22,51.4
Haryana,Faridabad,2018,85.21,72.6,73.05,52.72
Haryana,Faridabad,2019,85.78,74.5,74.89,54.04
Haryana,Faridabad,2020,86.35,76.4,76.72,50.63
Haryana,Faridabad,2021,86.92,76.4,78.88,53.5
Haryana,Faridabad,2022,87.49,77.77,81.04,58.0
Haryana,Faridabad,2023,88.06,79.14,83.2,59.06
Haryana,Faridabad,2024,88.63,80.5,85.36,60.11
Haryana,Faridabad,2025,89.2,81.87,87.52,61.17
Haryana,Faridabad,2026,89.77,83.24,89.68,62.22
Haryana,Panipat,2010,73.88,54.91,57.24,34.38
Haryana,Panipat,2011,74.46,56.16,57.84,35.7
Haryana,Panipat,2012,75.04,57.41,58.44,37.02
Haryana,Panipat,2013,75.62,58.66,59.05,38.33
Haryana,Panipat,2014,76.2,59.9,60.85,39.65
Haryana,Panipat,2015,76.78,61.15,62.66,40.97
Haryana,Panipat,2016,77.48,62.4,64.46,42.28
Haryana,Panipat,2017,78.18,64.4,66.39,43.6
Haryana,Panipat,2018,78.88,66.4,68.31,44.92
Haryana,Panipat,2019,79.58,68.4,70.24,46.24
Haryana,Panipat,2020,80.28,70.4,72.16,42.83
Haryana,Panipat,2021,80.98,70.4,74.32,45.7
Haryana,Panipat,2022,81.68,71.84,76.48,50.2
Haryana,Panipat,2023,82.38,73.28,78.64,51.26
Haryana,Panipat,2024,83.08,74.72,80.8,52.31
Haryana,Panipat,2025,83.78,76.16,82.96,53.37
Haryana,Panipat,2026,84.48,77.6,85.12,54.42
Haryana,Karnal,2010,74.12,56.14,58.09,34.38
Haryana,Karnal,2011,74.7,57.42,58.68,35.7
Haryana,Karnal,2012,75.28,58.7,59.27,37.02
Haryana,Karnal,2013,75.86,59.97,59.86,38.33
Haryana,Karnal,2014,76.44,61.25,61.65,39.65
Haryana,Karnal,2015,77.02,62.52,63.45,40.97
Haryana,Karnal,2016,77.72,63.8,65.24,42.28
Haryana,Karnal,2017,78.42,65.8,67.15,43.6
Haryana,Karnal,2018,79.12,67.8,69.06,44.92
Haryana,Karnal,2019,79.82,69.8,70.97,46.24
Haryana,Karnal,2020,80.52,71.8,72.88,42.83
Haryana,Karnal,2021,81.22,71.8,75.04,45.7
Haryana,Karnal,2022,81.92,73.24,77.2,50.2
Haryana,Karnal,2023,82.62,74.68,79.36,51.26
Haryana,Karnal,2024,83.32,76.12,81.52,52.31
Haryana,Karnal,2025,84.02,77.56,83.68,53.37
Haryana,Karnal,2026,84.72,79.0,85.84,54.42
Haryana,Rohtak,2010,79.67,56.85,59.79,34.38
Haryana,Rohtak,2011,80.12,58.14,60.35,35.7
Haryana,Rohtak,2012,80.57,59.43,60.92,37.02
Haryana,Rohtak,2013,81.02,60.72,61.49,38.33
Haryana,Rohtak,2014,81.47,62.02,63.26,39.65
Haryana,Rohtak,2015,81.92,63.31,65.03,40.97
Haryana,Rohtak,2016,82.49,64.6,66.79,42.28
Haryana,Rohtak,2017,83.06,66.6,68.68,43.6
Haryana,Rohtak,2018,83.63,68.6,70.56,44.92
Haryana,Rohtak,2019,84.2,70.6,72.44,46.24
Haryana,Rohtak,2020,84.77,72.6,74.32,42.83
Haryana,Rohtak,2021,85.34,72.6,76.48,45.7
Haryana,Rohtak,2022,85.91,74.04,78.64,50.2
Haryana,Rohtak,2023,86.48,75.48,80.8,51.26
Haryana,Rohtak,2024,87.05,76.92,82.96,52.31
Haryana,Rohtak,2025,87.62,78.36,85.12,53.37
Haryana,Rohtak,2026,88.19,79.8,87.28,54.42
Haryana,Ambala,2010,81.43,58.26,60.64,34.38
Haryana,Ambala,2011,81.88,59.58,61.19,35.7
Haryana,Ambala,2012,82.33,60.9,61.75,37.02
Haryana,Ambala,2013,82.78,62.23,62.3,38.33
Haryana,Ambala,2014,83.23,63.55,64.06,39.65
Haryana,Ambala,2015,83.68,64.88,65.82,40.97
Haryana,Ambala,2016,84.25,66.2,67.57,42.28
Haryana,Ambala,2017,84.82,68.25,69.44,43.6
Haryana,Ambala,2018,85.39,70.3,71.31,44.92
Haryana,Ambala,2019,85.96,72.35,73.17,46.24
Haryana,Ambala,2020,86.53,74.4,75.04,42.83
Haryana,Ambala,2021,87.1,74.4,77.2,45.7
Haryana,Ambala,2022,87.67,75.88,79.36,50.2
Haryana,Ambala,2023,88.24,77.35,81.52,51.26
Haryana,Ambala,2024,88.81,78.83,83.68,52.31
Haryana,Ambala,2025,89.38,80.3,85.84,53.37
Haryana,Ambala,2026,89.95,81.78,88.0,54.42
Haryana,Hisar,2010,70.85,51.39,50.72,34.38
Haryana,Hisar,2011,71.43,52.56,51.42,35.7
Haryana,Hisar,2012,72.01,53.73,52.12,37.02
Haryana,Hisar,2013,72.59,54.9,52.81,38.33
Haryana,Hisar,2014,73.17,56.06,54.71,39.65
Haryana,Hisar,2015,73.75,57.23,56.6,40.97
Haryana,Hisar,2016,74.45,58.4,58.5,42.28
Haryana,Hisar,2017,75.15,60.35,60.53,43.6
Haryana,Hisar,2018,75.85,62.3,62.57,44.92
Haryana,Hisar,2019,76.55,64.25,64.6,46.24
Haryana,Hisar,2020,77.25,66.2,66.64,42.83
Haryana,Hisar,2021,77.95,66.2,68.8,45.7
Haryana,Hisar,2022,78.65,67.6,70.96,50.2
Haryana,Hisar,2023,79.35,69.01,73.12,51.26
Haryana,Hisar,2024,80.05,70.41,75.28,52.31
Haryana,Hisar,2025,80.75,71.82,77.44,53.37
Haryana,Hisar,2026,81.45,73.22,79.6,54.42
Haryana,Sirsa,2010,64.56,48.22,45.34,34.38
Haryana,Sirsa,2011,65.14,49.32,46.11,35.7
Haryana,Sirsa,2012,65.72,50.42,46.89,37.02
Haryana,Sirsa,2013,66.3,51.51,47.66,38.33
Haryana,Sirsa,2014,66.88,52.61,49.63,39.65
Haryana,Sirsa,2015,67.46,53.7,51.6,40.97
Haryana,Sirsa,2016,68.16,54.8,53.57,42.28
Haryana,Sirsa,2017,68.86,56.8,55.7,43.6
Haryana,Sirsa,2018,69.56,58.8,57.83,44.92
Haryana,Sirsa,2019,70.26,60.8,59.95,46.24
Haryana,Sirsa,2020,70.96,62.8,62.08,42.83
Haryana,Sirsa,2021,71.66,62.8,64.24,45.7
Haryana,Sirsa,2022,72.36,64.24,66.4,50.2
Haryana,Sirsa,2023,73.06,65.68,68.56,51.26
Haryana,Sirsa,2024,73.76,67.12,70.72,52.31
Haryana,Sirsa,2025,74.46,68.56,72.88,53.37
Haryana,Sirsa,2026,75.16,70.0,75.04,54.42
Haryana,Mewat,2010,53.3,35.38,20.14,25.98
Haryana,Mewat,2011,54.08,36.18,21.27,27.3
Haryana,Mewat,2012,54.86,36.98,22.39,28.62
Haryana,Mewat,2013,55.64,37.79,23.52,29.93
Haryana,Mewat,2014,56.42,38.59,25.85,31.25
Haryana,Mewat,2015,57.2,39.4,28.18,32.57
Haryana,Mewat,2016,58.1,40.2,30.51,33.88
Haryana,Mewat,2017,59.0,42.5,33.06,35.2
Haryana,Mewat,2018,59.9,44.8,35.61,36.52
Haryana,Mewat,2019,60.8,47.1,38.17,37.84
Haryana,Mewat,2020,61.7,49.4,40.72,34.43
Haryana,Mewat,2021,62.6,49.4,42.88,37.3
Haryana,Mewat,2022,63.5,51.06,45.04,41.8
Haryana,Mewat,2023,64.4,52.71,47.2,42.86
Haryana,Mewat,2024,65.3,54.37,49.36,43.91
Haryana,Mewat,2025,66.2,56.02,51.52,44.97
Haryana,Mewat,2026,67.1,57.68,53.68,46.02
Haryana,Bhiwani,2010,69.08,49.63,49.87,34.38
Haryana,Bhiwani,2011,69.66,50.76,50.58,35.7
Haryana,Bhiwani,2012,70.24,51.89,51.29,37.02
Haryana,Bhiwani,2013,70.82,53.02,52.0,38.33
Haryana,Bhiwani,2014,71.4,54.14,53.91,39.65
Haryana,Bhiwani,2015,71.98,55.27,55.81,40.97
Haryana,Bhiwani,2016,72.68,56.4,57.72,42.28
Haryana,Bhiwani,2017,73.38,58.45,59.77,43.6
Haryana,Bhiwani,2018,74.08,60.5,61.82,44.92
Haryana,Bhiwani,2019,74.78,62.55,63.87,46.24
Haryana,Bhiwani,2020,75.48,64.6,65.92,42.83
Haryana,Bhiwani,2021,76.18,64.6,68.08,45.7
Haryana,Bhiwani,2022,76.88,66.08,70.24,50.2
Haryana,Bhiwani,2023,77.58,67.55,72.4,51.26
Haryana,Bhiwani,2024,78.28,69.03,74.56,52.31
Haryana,Bhiwani,2025,78.98,70.5,76.72,53.37
Haryana,Bhiwani,2026,79.68,71.98,78.88,54.42
Haryana,Jind,2010,69.69,51.22,51.57,34.38
Haryana,Jind,2011,70.27,52.38,52.26,35.7
Haryana,Jind,2012,70.85,53.54,52.94,37.02
Haryana,Jind,2013,71.43,54.71,53.62,38.33
Haryana,Jind,2014,72.01,55.87,55.51,39.65
Haryana,Jind,2015,72.59,57.04,57.39,40.97
Haryana,Jind,2016,73.29,58.2,59.28,42.28
Haryana,Jind,2017,73.99,60.25,61.3,43.6
Haryana,Jind,2018,74.69,62.3,63.32,44.92
Haryana,Jind,2019,75.39,64.35,65.34,46.24
Haryana,Jind,2020,76.09,66.4,67.36,42.83
Haryana,Jind,2021,76.79,66.4,69.52,45.7
Haryana,Jind,2022,77.49,67.88,71.68,50.2
Haryana,Jind,2023,78.19,69.35,73.84,51.26
Haryana,Jind,2024,78.89,70.83,76.0,52.31
Haryana,Jind,2025,79.59,72.3,78.16,53.37
Haryana,Jind,2026,80.29,73.78,80.32,54.42
Haryana,Kaithal,2010,70.47,53.15,53.84,34.38
Haryana,Kaithal,2011,71.05,54.36,54.49,35.7
Haryana,Kaithal,2012,71.63,55.57,55.14,37.02
Haryana,Kaithal,2013,72.21,56.78,55.79,38.33
Haryana,Kaithal,2014,72.79,57.98,57.65,39.65
Haryana,Kaithal,2015,73.37,59.19,59.5,40.97
Haryana,Kaithal,2016,74.07,60.4,61.35,42.28
Haryana,Kaithal,2017,74.77,62.35,63.33,43.6
Haryana,Kaithal,2018,75.47,64.3,65.32,44.92
Haryana,Kaithal,2019,76.17,66.25,67.3,46.24
Haryana,Kaithal,2020,76.87,68.2,69.28,42.83
Haryana,Kaithal,2021,77.57,68.2,71.44,45.7
Haryana,Kaithal,2022,78.27,69.6,73.6,50.2
Haryana,Kaithal,2023,78.97,71.01,75.76,51.26
Haryana,Kaithal,2024,79.67,72.41,77.92,52.31
Haryana,Kaithal,2025,80.37,73.82,80.08,53.37
Haryana,Kaithal,2026,81.07,75.22,82.24,54.42
Haryana,Kurukshetra,2010,75.87,56.14,58.37,34.38
Haryana,Kurukshetra,2011,76.32,57.42,58.96,35.7
Haryana,Kurukshetra,2012,76.77,58.7,59.55,37.02
Haryana,Kurukshetra,2013,77.22,59.97,60.13,38.33
Haryana,Kurukshetra,2014,77.67,61.25,61.92,39.65
Haryana,Kurukshetra,2015,78.12,62.52,63.71,40.97
Haryana,Kurukshetra,2016,78.69,63.8,65.5,42.28
Haryana,Kurukshetra,2017,79.26,65.8,67.4,43.6
Haryana,Kurukshetra,2018,79.83,67.8,69.31,44.92
Haryana,Kurukshetra,2019,80.4,69.8,71.21,46.24
Haryana,Kurukshetra,2020,80.97,71.8,73.12,42.83
Haryana,Kurukshetra,2021,81.54,71.8,75.28,45.7
Haryana,Kurukshetra,2022,82.11,73.24,77.44,50.2
Haryana,Kurukshetra,2023,82.68,74.68,79.6,51.26
Haryana,Kurukshetra,2024,83.25,76.12,81.76,52.31
Haryana,Kurukshetra,2025,83.82,77.56,83.92,53.37
Haryana,Kurukshetra,2026,84.39,79.0,86.08,54.42
Haryana,Mahendragarh,2010,68.14,50.51,50.72,34.38
Haryana,Mahendragarh,2011,68.72,51.66,51.42,35.7
Haryana,Mahendragarh,2012,69.3,52.81,52.12,37.02
Haryana,Mahendragarh,2013,69.88,53.96,52.81,38.33
Haryana,Mahendragarh,2014,70.46,55.1,54.71,39.65
Haryana,Mahendragarh,2015,71.04,56.25,56.6,40.97
Haryana,Mahendragarh,2016,71.74,57.4,58.5,42.28
Haryana,Mahendragarh,2017,72.44,59.45,60.53,43.6
Haryana,Mahendragarh,2018,73.14,61.5,62.57,44.92
Haryana,Mahendragarh,2019,73.84,63.55,64.6,46.24
Haryana,Mahendragarh,2020,74.54,65.6,66.64,42.83
Haryana,Mahendragarh,2021,75.24,65.6,68.8,45.7
Haryana,Mahendragarh,2022,75.94,67.08,70.96,50.2
Haryana,Mahendragarh,2023,76.64,68.55,73.12,51.26
Haryana,Mahendragarh,2024,77.34,70.03,75.28,52.31
Haryana,Mahendragarh,2025,78.04,71.5,77.44,53.37
Haryana,Mahendragarh,2026,78.74,72.98,79.6,54.42
West Bengal,Kolkata,2010,86.86,63.18,56.95,42.31
West Bengal,Kolkata,2011,87.14,64.62,57.56,43.64
West Bengal,Kolkata,2012,87.42,66.06,58.17,44.97
West Bengal,Kolkata,2013,87.7,67.49,58.78,46.29
West Bengal,Kolkata,2014,87.98,68.93,60.59,47.62
West Bengal,Kolkata,2015,88.26,70.36,62.39,48.95
West Bengal,Kolkata,2016,88.66,71.8,64.2,50.27
West Bengal,Kolkata,2017,89.06,73.7,66.13,51.6
West Bengal,Kolkata,2018,89.46,75.6,68.06,52.92
West Bengal,Kolkata,2019,89.86,77.5,69.99,54.24
West Bengal,Kolkata,2020,90.26,79.4,71.92,50.8
West Bengal,Kolkata,2021,90.66,79.4,74.08,53.68
West Bengal,Kolkata,2022,91.06,80.77,76.24,58.2
West Bengal,Kolkata,2023,91.46,82.14,78.4,59.26
West Bengal,Kolkata,2024,91.86,83.5,80.56,60.31
West Bengal,Kolkata,2025,92.26,84.87,82.72,61.37
West Bengal,Kolkata,2026,92.66,86.24,84.88,62.42
West Bengal,Howrah,2010,79.37,58.43,50.16,35.51
West Bengal,Howrah,2011,79.82,59.76,50.86,36.84
West Bengal,Howrah,2012,80.27,61.09,51.56,38.17
West Bengal,Howrah,2013,80.72,62.42,52.27,39.49
West Bengal,Howrah,2014,81.17,63.74,54.17,40.82
West Bengal,Howrah,2015,81.62,65.07,56.08,42.15
West Bengal,Howrah,2016,82.19,66.4,57.98,43.47
West Bengal,Howrah,2017,82.76,68.35,60.03,44.8
West Bengal,Howrah,2018,83.33,70.3,62.07,46.12
West Bengal,Howrah,2019,83.9,72.25,64.12,47.44
West Bengal,Howrah,2020,84.47,74.2,66.16,44.0
West Bengal,Howrah,2021,85.04,74.2,68.32,46.88
West Bengal,Howrah,2022,85.61,75.6,70.48,51.4
West Bengal,Howrah,2023,86.18,77.01,72.64,52.46
West Bengal,Howrah,2024,86.75,78.41,74.8,53.51
West Bengal,Howrah,2025,87.32,79.82,76.96,54.57
West Bengal,Howrah,2026,87.89,81.22,79.12,55.62
West Bengal,Hooghly,2010,78.78,57.9,52.14,35.51
West Bengal,Hooghly,2011,79.23,59.22,52.82,36.84
West Bengal,Hooghly,2012,79.68,60.54,53.49,38.17
West Bengal,Hooghly,2013,80.13,61.85,54.17,39.49
West Bengal,Hooghly,2014,80.58,63.17,56.04,40.82
West Bengal,Hooghly,2015,81.03,64.48,57.92,42.15
West Bengal,Hooghly,2016,81.6,65.8,59.8,43.47
West Bengal,Hooghly,2017,82.17,67.75,61.81,44.8
West Bengal,Hooghly,2018,82.74,69.7,63.82,46.12
West Bengal,Hooghly,2019,83.31,71.65,65.83,47.44
West Bengal,Hooghly,2020,83.88,73.6,67.84,44.0
West Bengal,Hooghly,2021,84.45,73.6,70.0,46.88
West Bengal,Hooghly,2022,85.02,75.0,72.16,51.4
West Bengal,Hooghly,2023,85.59,76.41,74.32,52.46
West Bengal,Hooghly,2024,86.16,77.81,76.48,53.51
West Bengal,Hooghly,2025,86.73,79.22,78.64,54.57
West Bengal,Hooghly,2026,87.3,80.62,80.8,55.62
West Bengal,Darjeeling,2010,78.7,54.91,48.46,35.51
West Bengal,Darjeeling,2011,79.15,56.16,49.19,36.84
West Bengal,Darjeeling,2012,79.6,57.41,49.91,38.17
West Bengal,Darjeeling,2013,80.05,58.66,50.64,39.49
West Bengal,Darjeeling,2014,80.5,59.9,52.57,40.82
West Bengal,Darjeeling,2015,80.95,61.15,54.5,42.15
West Bengal,Darjeeling,2016,81.52,62.4,56.43,43.47
West Bengal,Darjeeling,2017,82.09,64.4,58.5,44.8
West Bengal,Darjeeling,2018,82.66,66.4,60.57,46.12
West Bengal,Darjeeling,2019,83.23,68.4,62.65,47.44
West Bengal,Darjeeling,2020,83.8,70.4,64.72,44.0
West Bengal,Darjeeling,2021,84.37,70.4,66.88,46.88
West Bengal,Darjeeling,2022,84.94,71.84,69.04,51.4
West Bengal,Darjeeling,2023,85.51,73.28,71.2,52.46
West Bengal,Darjeeling,2024,86.08,74.72,73.36,53.51
West Bengal,Darjeeling,2025,86.65,76.16,75.52,54.57
West Bengal,Darjeeling,2026,87.22,77.6,77.68,55.62
West Bengal,Bardhaman,2010,75.3,55.97,51.01,35.51
West Bengal,Bardhaman,2011,75.75,57.24,51.7,36.84
West Bengal,Bardhaman,2012,76.2,58.51,52.39,38.17
West Bengal,Bardhaman,2013,76.65,59.78,53.08,39.49
West Bengal,Bardhaman,2014,77.1,61.06,54.97,40.82
West Bengal,Bardhaman,2015,77.55,62.33,56.87,42.15
West Bengal,Bardhaman,2016,78.12,63.6,58.76,43.47
West Bengal,Bardhaman,2017,78.69,65.65,60.79,44.8
West Bengal,Bardhaman,2018,79.26,67.7,62.82,46.12
West Bengal,Bardhaman,2019,79.83,69.75,64.85,47.44
West Bengal,Bardhaman,2020,80.4,71.8,66.88,44.0
West Bengal,Bardhaman,2021,80.97,71.8,69.04,46.88
West Bengal,Bardhaman,2022,81.54,73.28,71.2,51.4
West Bengal,Bardhaman,2023,82.11,74.75,73.36,52.46
West Bengal,Bardhaman,2024,82.68,76.23,75.52,53.51
West Bengal,Bardhaman,2025,83.25,77.7,77.68,54.57
West Bengal,Bardhaman,2026,83.82,79.18,79.84,55.62
West Bengal,Birbhum,2010,66.06,48.22,39.4,35.51
West Bengal,Birbhum,2011,66.64,49.32,40.25,36.84
West Bengal,Birbhum,2012,67.22,50.42,41.11,38.17
West Bengal,Birbhum,2013,67.8,51.51,41.96,39.49
West Bengal,Birbhum,2014,68.38,52.61,44.02,40.82
West Bengal,Birbhum,2015,68.96,53.7,46.08,42.15
West Bengal,Birbhum,2016,69.66,54.8,48.13,43.47
West Bengal,Birbhum,2017,70.36,56.7,50.36,44.8
West Bengal,Birbhum,2018,71.06,58.6,52.59,46.12
West Bengal,Birbhum,2019,71.76,60.5,54.81,47.44
West Bengal,Birbhum,2020,72.46,62.4,57.04,44.0
West Bengal,Birbhum,2021,73.16,62.4,59.2,46.88
West Bengal,Birbhum,2022,73.86,63.77,61.36,51.4
West Bengal,Birbhum,2023,74.56,65.14,63.52,52.46
West Bengal,Birbhum,2024,75.26,66.5,65.68,53.51
West Bengal,Birbhum,2025,75.96,67.87,67.84,54.57
West Bengal,Birbhum,2026,76.66,69.24,70.0,55.62
West Bengal,Murshidabad,2010,63.14,42.59,31.47,31.71
West Bengal,Murshidabad,2011,63.82,43.56,32.43,33.04
West Bengal,Murshidabad,2012,64.5,44.53,33.4,34.37
West Bengal,Murshidabad,2013,65.18,45.5,34.37,35.69
West Bengal,Murshidabad,2014,65.86,46.46,36.54,37.02
West Bengal,Murshidabad,2015,66.54,47.43,38.71,38.35
West Bengal,Murshidabad,2016,67.34,48.4,40.87,39.67
West Bengal,Murshidabad,2017,68.14,50.5,43.24,41.0
West Bengal,Murshidabad,2018,68.94,52.6,45.6,42.32
West Bengal,Murshidabad,2019,69.74,54.7,47.96,43.64
West Bengal,Murshidabad,2020,70.54,56.8,50.32,40.2
West Bengal,Murshidabad,2021,71.34,56.8,52.48,43.08
West Bengal,Murshidabad,2022,72.14,58.31,54.64,47.6
West Bengal,Murshidabad,2023,72.94,59.82,56.8,48.66
West Bengal,Murshidabad,2024,73.74,61.34,58.96,49.71
West Bengal,Murshidabad,2025,74.54,62.85,61.12,50.77
West Bengal,Murshidabad,2026,75.34,64.36,63.28,51.82
West Bengal,Malda,2010,62.04,41.18,28.92,32.11
West Bengal,Malda,2011,62.72,42.12,29.92,33.44
West Bengal,Malda,2012,63.4,43.06,30.92,34.77
West Bengal,Malda,2013,64.08,43.99,31.93,36.09
West Bengal,Malda,2014,64.76,44.93,34.13,37.42
West Bengal,Malda,2015,65.44,45.86,36.34,38.75
West Bengal,Malda,2016,66.24,46.8,38.54,40.07
West Bengal,Malda,2017,67.04,48.95,40.95,41.4
West Bengal,Malda,2018,67.84,51.1,43.35,42.72
West Bengal,Malda,2019,68.64,53.25,45.76,44.04
West Bengal,Malda,2020,69.44,55.4,48.16,40.6
West Bengal,Malda,2021,70.24,55.4,50.32,43.48
West Bengal,Malda,2022,71.04,56.95,52.48,48.0
West Bengal,Malda,2023,71.84,58.5,54.64,49.06
West Bengal,Malda,2024,72.64,60.04,56.8,50.11
West Bengal,Malda,2025,73.44,61.59,58.96,51.17
West Bengal,Malda,2026,74.24,63.14,61.12,52.22
West Bengal,Cooch Behar,2010,72.83,51.39,39.68,35.51
West Bengal,Cooch Behar,2011,73.41,52.56,40.53,36.84
West Bengal,Cooch Behar,2012,73.99,53.73,41.38,38.17
West Bengal,Cooch Behar,2013,74.57,54.9,42.23,39.49
West Bengal,Cooch Behar,2014,75.15,56.06,44.29,40.82
West Bengal,Cooch Behar,2015,75.73,57.23,46.34,42.15
West Bengal,Cooch Behar,2016,76.43,58.4,48.39,43.47
West Bengal,Cooch Behar,2017,77.13,60.5,50.61,44.8
West Bengal,Cooch Behar,2018,77.83,62.6,52.84,46.12
West Bengal,Cooch Behar,2019,78.53,64.7,55.06,47.44
West Bengal,Cooch Behar,2020,79.23,66.8,57.28,44.0
West Bengal,Cooch Behar,2021,79.93,66.8,59.44,46.88
West Bengal,Cooch Behar,2022,80.63,68.31,61.6,51.4
West Bengal,Cooch Behar,2023,81.33,69.82,63.76,52.46
West Bengal,Cooch Behar,2024,82.03,71.34,65.92,53.51
West Bengal,Cooch Behar,2025,82.73,72.85,68.08,54.57
West Bengal,Cooch Behar,2026,83.43,74.36,70.24,55.62
West Bengal,Jalpaiguri,2010,73.47,53.86,42.79,35.51
West Bengal,Jalpaiguri,2011,74.05,55.08,43.6,36.84
West Bengal,Jalpaiguri,2012,74.63,56.3,44.41,38.17
West Bengal,Jalpaiguri,2013,75.21,57.53,45.22,39.49
West Bengal,Jalpaiguri,2014,75.79,58.75,47.23,40.82
West Bengal,Jalpaiguri,2015,76.37,59.98,49.23,42.15
West Bengal,Jalpaiguri,2016,77.07,61.2,51.24,43.47
West Bengal,Jalpaiguri,2017,77.77,63.25,53.41,44.8
West Bengal,Jalpaiguri,2018,78.47,65.3,55.58,46.12
West Bengal,Jalpaiguri,2019,79.17,67.35,57.75,47.44
West Bengal,Jalpaiguri,2020,79.87,69.4,59.92,44.0
West Bengal,Jalpaiguri,2021,80.57,69.4,62.08,46.88
West Bengal,Jalpaiguri,2022,81.27,70.88,64.24,51.4
West Bengal,Jalpaiguri,2023,81.97,72.35,66.4,52.46
West Bengal,Jalpaiguri,2024,82.67,73.83,68.56,53.51
West Bengal,Jalpaiguri,2025,83.37,75.3,70.72,54.57
West Bengal,Jalpaiguri,2026,84.07,76.78,72.88,55.62
West Bengal,Nadia,2010,75.13,56.14,50.72,35.51
West Bengal,Nadia,2011,75.58,57.42,51.42,36.84
West Bengal,Nadia,2012,76.03,58.7,52.12,38.17
West Bengal,Nadia,2013,76.48,59.97,52.81,39.49
West Bengal,Nadia,2014,76.93,61.25,54.71,40.82
West Bengal,Nadia,2015,77.38,62.52,56.6,42.15
West Bengal,Nadia,2016,77.95,63.8,58.5,43.47
West Bengal,Nadia,2017,78.52,65.75,60.53,44.8
West Bengal,Nadia,2018,79.09,67.7,62.57,46.12
West Bengal,Nadia,2019,79.66,69.65,64.6,47.44
West Bengal,Nadia,2020,80.23,71.6,66.64,44.0
West Bengal,Nadia,2021,80.8,71.6,68.8,46.88
West Bengal,Nadia,2022,81.37,73.0,70.96,51.4
West Bengal,Nadia,2023,81.94,74.41,73.12,52.46
West Bengal,Nadia,2024,82.51,75.81,75.28,53.51
West Bengal,Nadia,2025,83.08,77.22,77.44,54.57
West Bengal,Nadia,2026,83.65,78.62,79.6,55.62
West Bengal,North 24 Parganas,2010,80.06,58.43,53.84,35.51
West Bengal,North 24 Parganas,2011,80.51,59.76,54.49,36.84
West Bengal,North 24 Parganas,2012,80.96,61.09,55.14,38.17
