State,District,Year,Education_Literacy_Index,Healthcare_Access_Index,Food_Security_Index,Employment_Income_Index
Andhra Pradesh,AP_District_15,2018,67.17,69.39,63.2,51.17
Andhra Pradesh,AP_District_15,2019,68.67,70.38,64.13,52.77
Andhra Pradesh,AP_District_15,2020,68.78,71.46,65.93,54.61
Andhra Pradesh,AP_District_15,2021,71.7,74.6,66.15,54.37
Andhra Pradesh,AP_District_15,2022,71.01,73.15,66.03,57.06
Andhra Pradesh,AP_District_15,2023,73.15,75.57,69.53,58.0
Andhra Pradesh,AP_District_16,2018,68.64,64.67,59.69,40.8
Andhra Pradesh,AP_District_16,2019,69.56,65.52,60.54,42.23
Andhra Pradesh,AP_District_16,2020,71.22,67.69,62.41,43.57
Andhra Pradesh,AP_District_16,2021,72.77,67.8,63.91,43.2
Andhra Pradesh,AP_District_16,2022,74.93,70.82,63.98,45.39
Andhra Pradesh,AP_District_16,2023,76.72,72.35,64.65,49.15
Andhra Pradesh,AP_District_17,2018,52.47,69.61,65.41,59.81
Andhra Pradesh,AP_District_17,2019,53.36,70.91,66.15,61.2
Andhra Pradesh,AP_District_17,2020,54.58,71.67,66.92,62.41
Andhra Pradesh,AP_District_17,2021,55.59,74.1,69.67,62.66
Andhra Pradesh,AP_District_17,2022,55.91,73.72,69.91,65.35
Andhra Pradesh,AP_District_17,2023,59.86,75.49,71.93,68.1
Andhra Pradesh,AP_District_18,2018,68.91,49.12,53.61,47.34
Andhra Pradesh,AP_District_18,2019,70.61,50.88,54.3,48.32
Andhra Pradesh,AP_District_18,2020,70.73,52.44,55.94,50.36
Andhra Pradesh,AP_District_18,2021,72.68,53.28,56.09,52.05
Andhra Pradesh,AP_District_18,2022,74.26,53.76,56.46,53.61
Andhra Pradesh,AP_District_18,2023,75.57,55.94,61.49,55.73
Andhra Pradesh,AP_District_19,2018,56.04,52.67,71.92,45.71
Andhra Pradesh,AP_District_19,2019,57.63,53.75,73.28,47.07
Andhra Pradesh,AP_District_19,2020,57.96,55.05,73.21,47.79
Andhra Pradesh,AP_District_19,2021,59.04,55.19,74.44,50.32
Andhra Pradesh,AP_District_19,2022,61.68,58.33,75.7,50.58
Andhra Pradesh,AP_District_19,2023,61.28,57.91,75.32,54.01
Andhra Pradesh,AP_District_20,2018,59.01,54.27,63.77,48.9
Andhra Pradesh,AP_District_20,2019,60.19,55.67,64.42,50.22
Andhra Pradesh,AP_District_20,2020,62.45,57.26,66.64,51.79
Andhra Pradesh,AP_District_20,2021,64.34,58.7,67.88,51.75
Andhra Pradesh,AP_District_20,2022,63.69,58.61,68.14,53.29
Andhra Pradesh,AP_District_20,2023,67.78,61.06,71.0,56.05
Himachal Pradesh,HP_District_1,2018,52.24,57.45,55.05,61.69
Himachal Pradesh,HP_District_1,2019,53.54,59.07,55.84,62.83
Himachal Pradesh,HP_District_1,2020,55.69,59.66,56.93,65.05
Himachal Pradesh,HP_District_1,2021,56.36,61.24,57.75,65.99
Himachal Pradesh,HP_District_1,2022,59.41,60.9,58.72,65.9
Himachal Pradesh,HP_District_1,2023,59.05,63.58,62.72,67.45
Himachal Pradesh,HP_District_2,2018,70.89,67.6,73.53,63.89
Himachal Pradesh,HP_District_2,2019,72.09,68.84,74.81,65.63
Himachal Pradesh,HP_District_2,2020,73.17,70.89,76.53,65.88
Himachal Pradesh,HP_District_2,2021,74.81,70.46,76.04,67.43
Himachal Pradesh,HP_District_2,2022,74.1,71.17,78.13,69.47
Himachal Pradesh,HP_District_2,2023,79.89,75.51,77.68,69.61
Himachal Pradesh,HP_District_3,2018,53.23,46.45,65.18,54.14
Himachal Pradesh,HP_District_3,2019,54.14,47.38,65.88,55.68
Himachal Pradesh,HP_District_3,2020,55.6,49.49,66.46,55.98
Himachal Pradesh,HP_District_3,2021,56.43,49.15,69.29,58.74
Himachal Pradesh,HP_District_3,2022,57.17,51.16,69.62,58.7
Himachal Pradesh,HP_District_3,2023,57.26,50.47,69.5,61.89
Himachal Pradesh,HP_District_4,2018,52.33,58.49,72.04,45.11
Himachal Pradesh,HP_District_4,2019,53.55,59.39,72.67,46.29
Himachal Pradesh,HP_District_4,2020,55.85,61.69,73.45,47.37
Himachal Pradesh,HP_District_4,2021,56.89,62.28,76.24,48.36
Himachal Pradesh,HP_District_4,2022,57.83,62.33,76.9,50.14
Himachal Pradesh,HP_District_4,2023,58.66,65.65,79.71,53.94
Himachal Pradesh,HP_District_5,2018,69.08,59.33,56.52,54.59
Himachal Pradesh,HP_District_5,2019,70.28,60.29,57.86,55.99
Himachal Pradesh,HP_District_5,2020,72.32,62.12,58.52,57.29
Himachal Pradesh,HP_District_5,2021,72.92,62.29,60.7,59.63
Himachal Pradesh,HP_District_5,2022,74.5,64.36,61.73,59.72
Himachal Pradesh,HP_District_5,2023,75.34,66.16,63.84,60.82
Himachal Pradesh,HP_District_6,2018,58.37,66.92,74.79,55.28
Himachal Pradesh,HP_District_6,2019,59.55,68.61,75.63,56.48
Himachal Pradesh,HP_District_6,2020,61.31,68.91,76.2,57.11
Himachal Pradesh,HP_District_6,2021,62.72,70.89,78.37,59.52
Himachal Pradesh,HP_District_6,2022,63.51,70.35,78.82,62.25
Himachal Pradesh,HP_District_6,2023,65.49,72.71,82.78,60.8
Himachal Pradesh,HP_District_7,2018,60.37,46.35,73.65,55.91
Himachal Pradesh,HP_District_7,2019,61.86,47.87,74.72,57.12
Himachal Pradesh,HP_District_7,2020,62.02,49.69,75.35,58.8
Himachal Pradesh,HP_District_7,2021,65.26,49.82,77.07,61.23
Himachal Pradesh,HP_District_7,2022,66.66,50.93,78.48,60.76
Himachal Pradesh,HP_District_7,2023,67.91,53.33,80.66,61.39
Himachal Pradesh,HP_District_8,2018,59.87,61.57,56.93,56.51
Himachal Pradesh,HP_District_8,2019,61.24,62.85,58.49,58.21
Himachal Pradesh,HP_District_8,2020,61.6,63.6,58.83,58.95
Himachal Pradesh,HP_District_8,2021,64.38,64.97,58.92,61.33
Himachal Pradesh,HP_District_8,2022,63.66,67.98,60.56,60.9
Himachal Pradesh,HP_District_8,2023,65.21,68.15,62.23,60.76
Himachal Pradesh,HP_District_9,2018,72.98,59.74,52.24,61.92
Himachal Pradesh,HP_District_9,2019,73.99,61.05,53.26,63.43
Himachal Pradesh,HP_District_9,2020,74.66,63.29,54.08,63.99
Himachal Pradesh,HP_District_9,2021,77.68,65.13,54.22,66.34
Himachal Pradesh,HP_District_9,2022,77.31,64.7,58.15,65.29
Himachal Pradesh,HP_District_9,2023,78.24,68.73,58.85,68.22
Himachal Pradesh,HP_District_10,2018,55.21,45.86,59.71,45.29
Himachal Pradesh,HP_District_10,2019,56.79,47.28,61.16,46.6
Himachal Pradesh,HP_District_10,2020,57.2,48.11,61.28,48.54
Himachal Pradesh,HP_District_10,2021,57.76,51.2,61.78,48.17
Himachal Pradesh,HP_District_10,2022,59.53,51.83,65.85,50.09
Himachal Pradesh,HP_District_10,2023,62.21,53.2,65.43,51.44
Himachal Pradesh,HP_District_11,2018,53.81,63.33,69.63,42.65
Himachal Pradesh,HP_District_11,2019,54.79,64.9,70.92,43.81
Himachal Pradesh,HP_District_11,2020,57.21,65.68,70.98,45.86
Himachal Pradesh,HP_District_11,2021,56.32,68.36,72.49,47.37
Himachal Pradesh,HP_District_11,2022,57.9,69.56,74.7,48.5
Himachal Pradesh,HP_District_11,2023,57.89,69.32,76.75,47.49
Himachal Pradesh,HP_District_12,2018,65.11,66.6,50.79,48.68
Himachal Pradesh,HP_District_12,2019,66.17,67.55,51.8,49.57
Himachal Pradesh,HP_District_12,2020,67.92,69.49,53.04,51.55
Himachal Pradesh,HP_District_12,2021,69.42,71.98,55.07,52.31
Himachal Pradesh,HP_District_12,2022,70.31,70.54,54.12,54.05
Himachal Pradesh,HP_District_12,2023,74.04,70.64,58.48,53.28
Himachal Pradesh,HP_District_13,2018,66.81,47.89,55.35,59.21
Himachal Pradesh,HP_District_13,2019,68.4,49.42,56.45,60.54
Himachal Pradesh,HP_District_13,2020,69.03,50.21,58.11,61.28
Himachal Pradesh,HP_District_13,2021,70.05,51.58,57.41,63.01
Himachal Pradesh,HP_District_13,2022,70.07,53.15,58.94,62.91
Himachal Pradesh,HP_District_13,2023,71.97,53.71,60.69,67.81
Himachal Pradesh,HP_District_14,2018,63.85,45.56,50.85,47.66
Himachal Pradesh,HP_District_14,2019,65.26,46.74,51.93,48.78
Himachal Pradesh,HP_District_14,2020,67.23,48.9,52.16,49.53
Himachal Pradesh,HP_District_14,2021,67.31,48.2,54.99,52.78
Himachal Pradesh,HP_District_14,2022,69.15,51.29,54.03,51.22
Himachal Pradesh,HP_District_14,2023,68.15,51.64,56.35,53.8
Himachal Pradesh,HP_District_15,2018,72.5,61.7,67.82,47.19
Himachal Pradesh,HP_District_15,2019,73.37,63.09,68.59,48.41
Himachal Pradesh,HP_District_15,2020,74.75,63.72,70.9,49.56
Himachal Pradesh,HP_District_15,2021,75.99,66.35,72.57,50.39
Himachal Pradesh,HP_District_15,2022,78.47,68.39,71.39,53.26
Himachal Pradesh,HP_District_15,2023,79.74,69.54,75.78,54.96
Himachal Pradesh,HP_District_16,2018,51.38,57.23,52.48,55.38
Himachal Pradesh,HP_District_16,2019,52.42,58.56,53.95,56.6
Himachal Pradesh,HP_District_16,2020,52.99,60.43,54.58,57.42
Himachal Pradesh,HP_District_16,2021,54.08,61.42,55.84,58.27
Himachal Pradesh,HP_District_16,2022,58.4,61.4,56.63,59.98
Himachal Pradesh,HP_District_16,2023,58.85,61.72,56.04,60.86
Himachal Pradesh,HP_District_17,2018,54.84,67.09,53.31,58.47
Himachal Pradesh,HP_District_17,2019,56.38,68.81,54.61,59.36
Himachal Pradesh,HP_District_17,2020,57.29,70.56,56.11,60.27
Himachal Pradesh,HP_District_17,2021,58.03,69.58,55.97,63.68
Himachal Pradesh,HP_District_17,2022,58.06,72.93,58.58,65.07
Himachal Pradesh,HP_District_17,2023,62.58,71.88,57.22,63.31
Himachal Pradesh,HP_District_18,2018,56.85,69.62,64.08,53.5
Himachal Pradesh,HP_District_18,2019,58.14,71.07,64.78,54.44
Himachal Pradesh,HP_District_18,2020,59.45,71.8,66.77,56.04
Himachal Pradesh,HP_District_18,2021,60.0,72.99,67.14,57.0
Himachal Pradesh,HP_District_18,2022,60.54,76.45,69.54,60.62
Himachal Pradesh,HP_District_18,2023,63.17,78.17,71.12,59.46
Himachal Pradesh,HP_District_19,2018,69.4,67.78,58.39,41.9
Himachal Pradesh,HP_District_19,2019,70.97,69.21,59.06,43.47
Himachal Pradesh,HP_District_19,2020,72.2,70.2,61.35,45.05
Himachal Pradesh,HP_District_19,2021,74.68,72.33,60.38,46.35
Himachal Pradesh,HP_District_19,2022,75.45,71.46,64.28,45.64
Himachal Pradesh,HP_District_19,2023,76.3,72.02,63.2,47.78
Himachal Pradesh,HP_District_20,2018,53.58,64.28,73.85,52.32
Himachal Pradesh,HP_District_20,2019,55.34,65.77,75.14,53.81
Himachal Pradesh,HP_District_20,2020,56.67,66.79,75.78,54.39
Himachal Pradesh,HP_District_20,2021,58.44,67.41,78.48,55.74
Himachal Pradesh,HP_District_20,2022,58.01,69.57,79.23,57.97
Himachal Pradesh,HP_District_20,2023,61.68,73.22,79.65,57.78
Uttarakhand,UK_District_1,2018,53.07,46.04,64.72,62.84
Uttarakhand,UK_District_1,2019,54.85,47.2,65.72,64.22
Uttarakhand,UK_District_1,2020,56.09,47.77,66.74,65.53
Uttarakhand,UK_District_1,2021,56.47,49.68,68.27,67.66
Uttarakhand,UK_District_1,2022,58.74,49.73,67.76,68.63
Uttarakhand,UK_District_1,2023,58.86,53.95,69.58,67.17
Uttarakhand,UK_District_2,2018,68.98,54.53,73.13,57.12
Uttarakhand,UK_District_2,2019,70.55,55.9,74.7,58.35
Uttarakhand,UK_District_2,2020,70.78,58.08,75.56,60.66
Uttarakhand,UK_District_2,2021,73.77,57.09,76.61,61.61
Uttarakhand,UK_District_2,2022,76.03,60.25,78.63,61.27
Uttarakhand,UK_District_2,2023,73.04,62.82,80.4,65.7
Uttarakhand,UK_District_3,2018,56.6,68.76,65.53,49.38
Uttarakhand,UK_District_3,2019,58.12,70.5,67.11,51.06
Uttarakhand,UK_District_3,2020,59.87,72.14,67.61,52.37
Uttarakhand,UK_District_3,2021,60.47,72.68,69.26,52.55
Uttarakhand,UK_District_3,2022,61.11,75.73,68.61,56.03
Uttarakhand,UK_District_3,2023,63.22,75.35,73.13,56.78
Uttarakhand,UK_District_4,2018,50.21,52.22,72.84,49.35
Uttarakhand,UK_District_4,2019,51.43,53.76,73.9,50.78
Uttarakhand,UK_District_4,2020,52.77,54.71,75.79,50.98
Uttarakhand,UK_District_4,2021,53.28,57.52,76.65,53.28
Uttarakhand,UK_District_4,2022,54.03,57.55,76.02,54.59
Uttarakhand,UK_District_4,2023,55.28,56.23,80.26,56.44
Uttarakhand,UK_District_5,2018,70.65,68.85,66.21,58.0
Uttarakhand,UK_District_5,2019,71.71,70.22,67.73,59.34
Uttarakhand,UK_District_5,2020,74.07,71.33,68.84,60.48
Uttarakhand,UK_District_5,2021,76.04,71.91,69.99,62.55
Uttarakhand,UK_District_5,2022,74.85,72.53,72.51,65.11
Uttarakhand,UK_District_5,2023,77.6,77.25,73.86,64.79
Uttarakhand,UK_District_6,2018,62.19,56.86,68.25,63.11
Uttarakhand,UK_District_6,2019,63.28,58.01,69.49,63.99
Uttarakhand,UK_District_6,2020,63.87,59.41,69.69,66.47
Uttarakhand,UK_District_6,2021,65.6,61.1,72.33,66.31
Uttarakhand,UK_District_6,2022,67.97,62.12,73.9,70.3
Uttarakhand,UK_District_6,2023,67.89,64.43,71.7,70.34
Uttarakhand,UK_District_7,2018,72.42,51.8,56.29,54.26
Uttarakhand,UK_District_7,2019,73.89,52.63,57.55,55.72
Uttarakhand,UK_District_7,2020,74.75,54.0,59.32,57.47
Uttarakhand,UK_District_7,2021,77.13,57.04,59.89,59.41
Uttarakhand,UK_District_7,2022,76.93,58.2,59.55,60.73
Uttarakhand,UK_District_7,2023,76.47,58.08,60.74,60.8
Uttarakhand,UK_District_8,2018,58.64,53.48,55.67,49.54
Uttarakhand,UK_District_8,2019,60.4,54.5,57.26,50.67
Uttarakhand,UK_District_8,2020,60.53,56.92,58.44,52.92
Uttarakhand,UK_District_8,2021,63.98,56.29,58.75,53.96
Uttarakhand,UK_District_8,2022,62.74,58.07,61.45,54.23
Uttarakhand,UK_District_8,2023,67.18,59.15,62.41,55.43
Uttarakhand,UK_District_9,2018,72.78,46.49,59.79,63.9
Uttarakhand,UK_District_9,2019,74.18,47.64,60.43,65.0
Uttarakhand,UK_District_9,2020,75.29,49.26,62.8,66.24
Uttarakhand,UK_District_9,2021,77.34,51.86,63.18,68.07
Uttarakhand,UK_District_9,2022,76.94,53.01,63.99,70.5
Uttarakhand,UK_District_9,2023,78.86,51.01,63.07,71.92
Uttarakhand,UK_District_10,2018,56.92,67.6,51.23,48.29
Uttarakhand,UK_District_10,2019,58.51,69.07,51.97,49.84
Uttarakhand,UK_District_10,2020,60.19,70.5,53.47,50.36
Uttarakhand,UK_District_10,2021,60.23,72.0,53.81,50.76
Uttarakhand,UK_District_10,2022,62.21,74.0,57.39,52.06
Uttarakhand,UK_District_10,2023,63.63,75.19,59.11,53.25
Uttarakhand,UK_District_11,2018,53.22,54.54,69.0,64.01
Uttarakhand,UK_District_11,2019,54.08,55.37,69.93,65.75
Uttarakhand,UK_District_11,2020,55.06,56.26,71.68,66.87
Uttarakhand,UK_District_11,2021,55.96,57.61,72.43,66.55
Uttarakhand,UK_District_11,2022,60.14,60.42,72.64,68.64
Uttarakhand,UK_District_11,2023,61.19,60.18,75.14,72.32
Uttarakhand,UK_District_12,2018,51.74,55.23,65.05,51.03
Uttarakhand,UK_District_12,2019,52.65,56.13,66.34,52.59
Uttarakhand,UK_District_12,2020,54.76,58.69,67.54,54.29
Uttarakhand,UK_District_12,2021,55.64,59.26,69.47,55.69
Uttarakhand,UK_District_12,2022,58.45,58.72,68.06,56.66
Uttarakhand,UK_District_12,2023,59.45,61.17,70.93,58.91
Uttarakhand,UK_District_13,2018,58.65,63.35,65.17,48.98
Uttarakhand,UK_District_13,2019,59.76,64.93,65.98,50.72
Uttarakhand,UK_District_13,2020,61.65,65.65,66.43,51.27
Uttarakhand,UK_District_13,2021,61.25,68.45,69.69,53.49
Uttarakhand,UK_District_13,2022,63.69,69.94,69.53,54.05
Uttarakhand,UK_District_13,2023,63.48,67.66,72.82,56.85
Uttarakhand,UK_District_14,2018,65.29,59.61,67.38,46.44
Uttarakhand,UK_District_14,2019,66.86,60.51,68.56,47.57
Uttarakhand,UK_District_14,2020,68.19,62.15,70.43,48.63
Uttarakhand,UK_District_14,2021,70.33,62.97,71.9,50.38
Uttarakhand,UK_District_14,2022,71.89,63.09,72.04,51.53
Uttarakhand,UK_District_14,2023,69.97,67.81,72.35,52.88
Uttarakhand,UK_District_15,2018,64.04,46.01,69.9,49.1
Uttarakhand,UK_District_15,2019,65.11,47.02,70.9,50.61
Uttarakhand,UK_District_15,2020,66.02,48.92,72.95,51.2
Uttarakhand,UK_District_15,2021,68.96,50.99,74.56,51.93
Uttarakhand,UK_District_15,2022,68.94,49.76,73.28,54.1
Uttarakhand,UK_District_15,2023,69.75,54.42,73.44,55.06
Uttarakhand,UK_District_16,2018,61.8,46.72,62.02,59.42
Uttarakhand,UK_District_16,2019,63.13,48.1,63.05,61.1
Uttarakhand,UK_District_16,2020,63.47,49.07,65.14,62.0
Uttarakhand,UK_District_16,2021,66.29,51.12,66.63,62.72
Uttarakhand,UK_District_16,2022,66.4,53.88,68.08,66.37
Uttarakhand,UK_District_16,2023,67.22,51.67,66.94,65.59
Uttarakhand,UK_District_17,2018,66.86,66.7,67.8,49.61
Uttarakhand,UK_District_17,2019,68.57,68.44,69.34,50.58
Uttarakhand,UK_District_17,2020,70.35,68.98,69.22,52.35
Uttarakhand,UK_District_17,2021,72.23,69.53,69.95,52.33
Uttarakhand,UK_District_17,2022,72.86,70.8,72.15,52.95
Uttarakhand,UK_District_17,2023,72.43,72.24,73.9,57.68
Uttarakhand,UK_District_18,2018,63.29,58.5,67.67,59.49
Uttarakhand,UK_District_18,2019,64.29,59.67,68.58,60.8
Uttarakhand,UK_District_18,2020,66.77,61.33,68.88,61.81
Uttarakhand,UK_District_18,2021,68.41,63.04,69.6,63.09
Uttarakhand,UK_District_18,2022,67.89,62.02,71.98,62.96
Uttarakhand,UK_District_18,2023,69.46,64.56,71.71,63.92
Uttarakhand,UK_District_19,2018,63.43,49.98,68.35,56.63
Uttarakhand,UK_District_19,2019,65.21,51.42,69.59,57.54
Uttarakhand,UK_District_19,2020,66.64,51.74,70.64,59.48
Uttarakhand,UK_District_19,2021,66.91,54.42,70.2,60.16
Uttarakhand,UK_District_19,2022,70.49,53.35,72.09,62.78
Uttarakhand,UK_District_19,2023,69.56,54.77,71.93,62.41
Uttarakhand,UK_District_20,2018,60.08,48.17,72.22,57.35
Uttarakhand,UK_District_20,2019,61.35,49.23,73.42,58.74
Uttarakhand,UK_District_20,2020,62.63,51.48,74.7,60.77
Uttarakhand,UK_District_20,2021,65.36,53.29,76.58,62.51
Uttarakhand,UK_District_20,2022,66.29,54.65,75.31,61.26
Uttarakhand,UK_District_20,2023,64.63,56.29,78.64,65.07
Delhi,DL_District_1,2018,69.17,69.92,57.2,61.5
Delhi,DL_District_1,2019,70.49,71.08,58.17,62.44
Delhi,DL_District_1,2020,72.31,72.92,58.8,63.97
Delhi,DL_District_1,2021,71.86,74.85,59.85,64.51
Delhi,DL_District_1,2022,73.24,73.48,61.97,67.33
Delhi,DL_District_1,2023,77.27,76.35,60.99,70.03
Delhi,DL_District_2,2018,63.99,58.31,74.58,53.72
Delhi,DL_District_2,2019,65.32,59.22,75.57,54.54
Delhi,DL_District_2,2020,66.32,61.1,77.12,56.09
Delhi,DL_District_2,2021,69.04,61.34,76.38,56.93
Delhi,DL_District_2,2022,71.09,62.48,80.22,59.87
Delhi,DL_District_2,2023,72.61,66.44,79.78,60.75
Delhi,DL_District_3,2018,56.57,55.38,63.98,56.68
Delhi,DL_District_3,2019,57.68,57.0,65.35,57.64
Delhi,DL_District_3,2020,58.18,58.4,66.95,59.95
Delhi,DL_District_3,2021,60.05,59.73,66.67,59.51
Delhi,DL_District_3,2022,61.7,60.48,68.34,63.47
Delhi,DL_District_3,2023,62.77,60.32,69.41,65.58
Delhi,DL_District_4,2018,68.4,67.67,50.05,46.44
Delhi,DL_District_4,2019,69.65,69.03,51.04,48.19
Delhi,DL_District_4,2020,71.09,69.84,51.46,49.22
Delhi,DL_District_4,2021,72.22,70.81,54.36,51.71
Delhi,DL_District_4,2022,75.04,74.67,54.92,50.28
Delhi,DL_District_4,2023,76.06,73.24,55.63,55.32
Delhi,DL_District_5,2018,68.87,54.17,61.78,49.14
Delhi,DL_District_5,2019,70.33,55.61,63.04,50.3
Delhi,DL_District_5,2020,72.23,57.28,64.6,51.95
Delhi,DL_District_5,2021,73.12,56.72,66.05,53.33
Delhi,DL_District_5,2022,73.53,58.58,64.52,55.25
Delhi,DL_District_5,2023,77.48,58.74,65.85,56.55
Delhi,DL_District_6,2018,74.21,57.43,50.07,53.71
Delhi,DL_District_6,2019,75.11,58.67,51.31,54.6
Delhi,DL_District_6,2020,76.2,60.13,52.34,55.37
Delhi,DL_District_6,2021,77.49,62.8,53.64,58.88
Delhi,DL_District_6,2022,79.46,60.83,53.83,60.65
Delhi,DL_District_6,2023,81.88,65.67,55.44,61.88
Delhi,DL_District_7,2018,72.97,69.15,64.19,57.06
Delhi,DL_District_7,2019,74.0,70.78,65.3,58.78
Delhi,DL_District_7,2020,75.7,72.45,65.59,60.63
Delhi,DL_District_7,2021,78.08,73.9,67.1,60.12
Delhi,DL_District_7,2022,78.65,73.75,70.57,63.79
Delhi,DL_District_7,2023,80.18,74.8,71.38,62.61
Delhi,DL_District_8,2018,72.91,59.19,51.69,50.55
Delhi,DL_District_8,2019,74.21,60.29,52.72,51.37
Delhi,DL_District_8,2020,76.31,62.19,54.58,54.11
Delhi,DL_District_8,2021,76.28,62.32,53.69,52.97
Delhi,DL_District_8,2022,79.98,65.4,55.84,55.91
Delhi,DL_District_8,2023,77.63,63.84,59.65,56.64
Delhi,DL_District_9,2018,73.47,52.43,56.44,55.62
Delhi,DL_District_9,2019,75.25,53.41,57.13,56.7
Delhi,DL_District_9,2020,76.5,55.39,57.88,59.17
Delhi,DL_District_9,2021,75.98,55.03,60.76,58.85
Delhi,DL_District_9,2022,78.57,56.92,61.42,61.26
Delhi,DL_District_9,2023,78.7,57.3,64.06,61.41
Delhi,DL_District_10,2018,51.86,50.31,57.16,46.26
Delhi,DL_District_10,2019,52.76,51.82,58.62,48.05
Delhi,DL_District_10,2020,53.74,52.98,59.98,48.18
Delhi,DL_District_10,2021,56.56,53.46,60.5,49.41
Delhi,DL_District_10,2022,57.13,57.28,63.05,51.39
Delhi,DL_District_10,2023,58.78,54.32,64.54,53.39
Goa,GA_District_1,2018,65.02,62.78,64.63,42.24
Goa,GA_District_1,2019,66.64,64.2,65.77,43.77
Goa,GA_District_1,2020,67.77,65.49,67.81,45.51
Goa,GA_District_1,2021,69.01,66.19,66.56,45.23
Goa,GA_District_1,2022,69.53,68.17,67.75,48.43
Goa,GA_District_1,2023,70.08,70.01,71.69,48.22
Goa,GA_District_2,2018,74.57,45.7,63.15,53.24
Goa,GA_District_2,2019,75.41,47.31,64.59,54.57
Goa,GA_District_2,2020,77.31,48.4,65.54,55.25
Goa,GA_District_2,2021,79.63,50.09,65.39,57.72
Goa,GA_District_2,2022,81.69,49.29,65.97,57.64
Goa,GA_District_2,2023,82.73,53.02,70.88,58.66
Goa,GA_District_3,2018,68.36,65.23,63.23,64.97
Goa,GA_District_3,2019,69.64,66.68,63.87,66.17
Goa,GA_District_3,2020,70.73,67.94,64.66,68.26
Goa,GA_District_3,2021,71.36,68.21,67.81,69.38
Goa,GA_District_3,2022,71.88,71.48,65.85,71.83
Goa,GA_District_3,2023,76.73,72.92,68.6,69.13
Goa,GA_District_4,2018,73.45,63.29,56.39,62.12
Goa,GA_District_4,2019,75.14,64.3,57.08,62.96
Goa,GA_District_4,2020,75.68,65.29,57.74,64.9
Goa,GA_District_4,2021,77.44,67.06,60.3,67.46
Goa,GA_District_4,2022,78.33,66.73,61.57,66.91
Goa,GA_District_4,2023,77.95,69.99,63.57,68.05
Goa,GA_District_5,2018,65.12,49.83,55.65,44.08
Goa,GA_District_5,2019,66.08,51.06,57.03,44.96
Goa,GA_District_5,2020,67.6,53.39,58.12,47.25
Goa,GA_District_5,2021,69.57,53.05,58.94,48.57
Goa,GA_District_5,2022,70.52,54.77,60.7,48.72
Goa,GA_District_5,2023,70.27,58.03,61.79,49.83
Tripura,TR_District_1,2018,70.12,65.92,50.2,64.23
Tripura,TR_District_1,2019,71.52,67.53,51.38,65.82
Tripura,TR_District_1,2020,73.41,68.71,52.81,66.78
Tripura,TR_District_1,2021,74.72,71.02,53.61,67.57
Tripura,TR_District_1,2022,73.61,70.84,54.25,67.5
Tripura,TR_District_1,2023,78.05,73.97,55.19,72.52
Tripura,TR_District_2,2018,58.62,59.8,71.92,61.81
Tripura,TR_District_2,2019,59.45,60.87,72.78,63.32
Tripura,TR_District_2,2020,61.39,62.24,74.92,65.27
Tripura,TR_District_2,2021,62.87,63.44,75.3,66.97
Tripura,TR_District_2,2022,65.03,65.16,74.9,68.57
Tripura,TR_District_2,2023,63.54,68.57,78.53,70.02
Tripura,TR_District_3,2018,54.26,60.63,61.98,45.83
Tripura,TR_District_3,2019,55.89,62.31,62.65,47.0
Tripura,TR_District_3,2020,56.01,63.66,65.02,49.41
Tripura,TR_District_3,2021,57.5,65.95,64.66,50.38
Tripura,TR_District_3,2022,58.98,64.62,67.07,50.16
Tripura,TR_District_3,2023,61.32,68.68,69.81,54.53
Tripura,TR_District_4,2018,64.33,54.14,56.12,62.09
Tripura,TR_District_4,2019,65.47,55.15,56.96,63.41
Tripura,TR_District_4,2020,67.54,56.22,59.2,64.48
Tripura,TR_District_4,2021,68.64,58.8,59.51,65.06
Tripura,TR_District_4,2022,68.98,57.74,59.69,67.62
Tripura,TR_District_4,2023,72.67,60.93,62.98,68.48
Tripura,TR_District_5,2018,69.84,68.63,54.54,50.11
Tripura,TR_District_5,2019,70.83,70.3,55.96,51.1
Tripura,TR_District_5,2020,71.95,70.62,56.65,52.85
Tripura,TR_District_5,2021,74.7,71.68,57.79,53.72
Tripura,TR_District_5,2022,74.29,75.56,57.4,56.73
Tripura,TR_District_5,2023,77.02,77.3,61.97,56.71
Manipur,MN_District_1,2018,52.63,47.56,64.0,54.27
Manipur,MN_District_1,2019,54.2,49.25,65.45,55.84
Manipur,MN_District_1,2020,55.21,50.87,66.98,56.31
Manipur,MN_District_1,2021,57.36,51.05,66.61,57.85
Manipur,MN_District_1,2022,55.85,53.25,67.66,58.08
Manipur,MN_District_1,2023,59.17,52.03,67.58,62.65
Manipur,MN_District_2,2018,57.89,56.79,56.88,56.03
Manipur,MN_District_2,2019,59.0,58.12,57.57,57.1
Manipur,MN_District_2,2020,60.77,60.01,59.22,58.79
Manipur,MN_District_2,2021,61.5,61.5,61.11,58.45
Manipur,MN_District_2,2022,64.13,61.31,62.29,61.91
Manipur,MN_District_2,2023,62.9,62.69,64.46,61.91
Manipur,MN_District_3,2018,55.68,62.65,61.92,54.14
Manipur,MN_District_3,2019,57.34,63.75,62.93,55.62
Manipur,MN_District_3,2020,59.14,65.56,63.52,57.64
Manipur,MN_District_3,2021,60.11,65.12,64.95,58.82
Manipur,MN_District_3,2022,60.77,69.61,64.43,57.46
Manipur,MN_District_3,2023,61.43,67.1,66.38,61.89
